id,edge1,edge2,node1,node2,capacity,is_closed,is_unbalanced,unbalancing_time
375,750,751,48,50,12973865,0,1,1542395
376,752,753,48,69,18971654,0,1,3928456
377,754,755,48,70,21392406,0,1,17419595
378,756,757,48,75,19953905,0,1,8672913
379,758,759,48,79,21294144,0,1,23527253
380,760,761,48,80,18316044,0,1,34237595
381,762,763,48,82,14980794,0,1,17083431
382,764,765,49,60,17958908,0,1,14623456
383,766,767,49,61,19382139,0,1,2994543
384,768,769,49,76,16811354,0,1,35290808
385,770,771,49,95,20617198,0,1,12217483
386,772,773,50,73,17958673,0,1,5441034
387,774,775,50,88,16082672,0,1,4633537
388,776,777,50,91,18970068,0,1,4901079
389,778,779,51,60,17099613,0,1,46368287
390,780,781,51,65,19277883,0,1,7432685
391,782,783,51,81,18944104,0,1,11199846
392,784,785,51,87,18473451,0,1,10563318
393,786,787,51,89,18171518,0,1,3745511
394,788,789,51,95,17879709,0,1,15423231
395,790,791,52,54,16526659,0,1,3350330
396,792,793,52,63,17373183,0,1,29548213
397,794,795,52,71,17990951,0,1,7295803
398,796,797,52,78,18069710,0,1,2232129
399,798,799,52,88,15713239,0,1,7529138
400,800,801,52,92,16715098,0,1,11093735
401,802,803,53,57,20233393,0,1,27091866
402,804,805,53,98,19735683,0,1,6592850
403,806,807,54,57,18339686,0,1,4704095
404,808,809,54,58,19314699,0,0,0
405,810,811,54,59,16472727,0,1,5991594
406,812,813,54,60,20676069,0,1,13567635
407,814,815,54,61,17389482,0,1,12359945
408,816,817,54,64,19273032,0,1,11020983
409,818,819,54,78,22590315,0,1,22179143
410,820,821,54,84,17578379,0,1,4593418
411,822,823,54,95,18693987,0,1,4618914
412,824,825,54,99,22461060,0,1,2607838
413,826,827,55,78,19127173,0,1,2232329
414,828,829,55,93,20247920,0,1,28030442
415,830,831,55,97,17867388,0,1,18484852
416,832,833,56,70,14810329,0,1,8164165
417,834,835,56,73,21220826,0,1,35771333
418,836,837,56,74,19894819,0,1,5458908
419,838,839,57,82,16226044,0,1,25857854
420,840,841,57,89,13623788,0,1,5313139
421,842,843,58,59,22183595,0,1,6998748
422,844,845,58,63,18410741,0,1,18612455
423,846,847,58,83,20248744,0,0,0
424,848,849,58,89,17654942,0,1,17054197
425,850,851,58,98,18229447,0,1,26770654
426,852,853,59,66,18319765,0,1,8496922
427,854,855,59,68,17382826,0,1,30000153
428,856,857,59,71,19195059,0,1,37234736
429,858,859,59,79,14906735,0,1,3693200
430,860,861,59,91,19031009,0,1,16735871
431,862,863,60,65,17959284,0,1,2753113
432,864,865,61,69,19398755,0,1,22955764
433,866,867,61,73,20116044,0,1,4121834
434,868,869,61,89,16349412,0,1,8271200
435,870,871,61,94,19543996,0,1,7632256
436,872,873,61,95,16686303,0,1,17629655
437,874,875,61,96,16990917,0,1,7779520
438,876,877,62,84,15694516,0,1,2230751
439,878,879,62,88,17554136,0,1,2745015
440,880,881,63,72,17610866,0,1,12031147
441,882,883,63,75,18905560,0,1,22333482
442,884,885,63,82,15688911,0,1,4810487
443,886,887,63,87,19880376,0,1,12817565
444,888,889,63,95,19436979,0,1,12590041
445,890,891,64,94,17734513,0,1,4590696
446,892,893,64,98,16242634,0,1,10320201
447,894,895,65,66,17509556,0,1,10854971
448,896,897,65,69,16214148,0,1,29355588
449,898,899,65,74,17481804,0,1,6855991
450,900,901,65,89,17350943,0,1,12245745
451,902,903,65,96,18052593,0,1,21523776
452,904,905,66,88,20471335,0,1,22756155
453,906,907,66,95,17725807,0,1,12771141
454,908,909,66,96,18028865,0,1,4607906
455,910,911,67,68,16126490,0,1,12627755
456,912,913,67,69,21375396,0,1,9019154
457,914,915,67,75,18195624,0,1,18123400
458,916,917,67,81,18861416,0,1,4224316
459,918,919,67,87,19964177,0,1,27378643
460,920,921,67,91,19184677,0,1,38503639
461,922,923,68,75,14077852,0,1,12548963
462,924,925,68,85,16976774,0,1,9164977
463,926,927,68,89,14364335,0,1,4476642
464,928,929,68,97,18084261,0,1,26632001
465,930,931,69,71,16290526,0,1,37109900
466,932,933,69,93,18958136,0,1,38577922
467,934,935,69,94,17393020,0,1,40124846
468,936,937,69,98,17943614,0,1,6250882
469,938,939,69,99,18870562,0,1,11476777
470,940,941,70,89,13955799,0,1,2067410
471,942,943,70,90,16603940,0,1,12719191
472,944,945,71,79,16451798,0,1,15752992
473,946,947,71,80,18228576,0,1,6060304
474,948,949,72,82,19325389,0,1,9308289
475,950,951,73,74,17556725,0,1,42233677
476,952,953,73,82,17578821,0,1,28338273
477,954,955,74,80,18898306,0,1,8752213
478,956,957,74,81,15691716,0,1,16058217
479,958,959,74,83,17090313,0,1,10575097
480,960,961,74,99,19320246,0,1,28978908
481,962,963,75,92,14493353,0,1,8023438
482,964,965,75,97,21205392,0,1,35126065
483,966,967,76,92,15460948,0,1,16448029
484,968,969,76,96,18798150,0,1,10130219
485,970,971,77,81,19201044,0,1,20542962
486,972,973,77,91,16784318,0,1,7831355
487,974,975,78,95,19825145,0,1,7778388
488,976,977,78,98,19419564,0,1,6660866
489,978,979,79,81,19194661,0,1,8174189
490,980,981,79,84,21679123,0,1,30534878
491,982,983,79,97,16032782,0,1,8873114
492,984,985,80,82,19961722,0,1,6530025
493,986,987,80,94,17624807,0,1,1773857
494,988,989,81,89,18059062,0,1,5302687
495,990,991,81,92,16045138,0,1,7964177
496,992,993,82,87,20439935,0,1,32862251
497,994,995,83,86,19427782,0,1,9694126
498,996,997,83,93,20640391,0,1,7738949
499,998,999,83,94,15057429,0,1,8392838
500,1000,1001,84,87,16946615,0,1,22938739
501,1002,1003,84,95,18395027,0,1,25281410
502,1004,1005,84,99,17642937,0,1,10915809
503,1006,1007,85,86,19741741,0,1,12722893
504,1008,1009,86,88,16829545,0,1,7530930
505,1010,1011,90,94,19951823,0,1,12646113
506,1012,1013,93,98,20246458,0,1,8428455
507,1014,1015,94,98,17591343,0,1,21999445
