id,edge1,edge2,node1,node2,capacity,is_closed,is_unbalanced,unbalancing_time
259,518,519,30,67,16879080,0,1,40015605
260,520,521,30,73,16100587,0,1,11990799
261,522,523,30,78,18418619,0,1,8538710
262,524,525,30,84,17734654,0,1,4101587
263,526,527,30,86,17002352,0,1,4888425
264,528,529,30,89,16647822,0,1,14386453
265,530,531,30,92,18759268,0,1,4239550
266,532,533,31,35,18689595,0,1,8497430
267,534,535,31,54,17783087,0,1,11973417
268,536,537,31,57,17736242,0,1,32638932
269,538,539,31,81,16596326,0,1,7475128
270,540,541,31,82,17623305,0,1,12522538
271,542,543,31,99,15685818,0,1,19990433
272,544,545,32,33,18012028,0,1,32073186
273,546,547,32,34,17139431,0,1,23655425
274,548,549,32,39,19885350,0,1,3899244
275,550,551,32,46,15849360,0,1,2385696
276,552,553,32,53,16610983,0,1,21939706
277,554,555,32,71,17542824,0,1,36691329
278,556,557,32,94,18283696,0,1,2343461
279,558,559,33,36,17575242,0,1,10859978
280,560,561,33,42,18360509,0,0,0
281,562,563,33,46,16881834,0,1,7371727
282,564,565,33,47,21181747,0,1,16178419
283,566,567,33,57,17823844,0,1,8059018
284,568,569,33,67,20092590,0,1,13749082
285,570,571,33,70,18132732,0,1,22451029
286,572,573,33,92,17396188,0,1,5415970
287,574,575,33,93,19992960,0,1,6480877
288,576,577,34,38,18140298,0,1,6248568
289,578,579,34,45,15681201,0,1,18540781
290,580,581,34,46,17866186,0,1,12002350
291,582,583,34,62,18751994,0,1,5206559
292,584,585,34,78,19679900,0,1,7309103
293,586,587,34,87,17391463,0,1,12583916
294,588,589,34,94,19294202,0,1,19603934
295,590,591,35,68,13944882,0,1,9034023
296,592,593,35,76,18811522,0,1,6525187
297,594,595,35,77,18512374,0,1,19139719
298,596,597,35,79,18427291,0,1,4003850
299,598,599,35,80,17118659,0,1,16564876
300,600,601,35,82,19256342,0,1,8412944
301,602,603,36,42,15905269,0,1,3364707
302,604,605,36,43,19711311,0,1,26474725
303,606,607,36,45,15724152,0,1,20700536
304,608,609,36,46,19965407,0,1,8605387
305,610,611,36,48,20183102,0,1,30023933
306,612,613,36,65,18438676,0,1,18039829
307,614,615,36,84,15830268,0,1,7300251
308,616,617,36,97,16422087,0,1,24358270
309,618,619,37,56,15138173,0,1,26813016
310,620,621,37,57,16104527,0,1,43396032
311,622,623,37,63,19162406,0,1,4091103
312,624,625,37,81,19357934,0,1,15510999
313,626,627,37,88,17507059,0,1,30109436
314,628,629,37,98,18013849,0,1,47985654
315,630,631,38,52,18733085,0,1,17951179
316,632,633,38,78,17186203,0,1,25921774
317,634,635,38,89,15462285,0,1,6302373
318,636,637,38,95,15422650,0,1,5790795
319,638,639,38,96,17271879,0,0,0
320,640,641,39,47,16976385,0,1,10481742
321,642,643,39,61,15043919,0,1,9080384
